time,main_reservoir.storage,main_tunnel.output,surge_tank.storage,pressure_pipe_1.output,pressure_pipe_2.output,high_level_tank.storage,final_channel.output
50.0,2878.035552983322,5.578277540004439,59.89560064661616,25.458864095336626,10.318261527838143,71.46677779184935,8.40000000000057
51.0,2922.279481877355,5.667120984916885,59.29664464015,25.290729649006806,9.204198088348969,79.7776411578002,8.400000000000324
52.0,2966.4349229136005,5.755786742942787,58.7036781937485,25.123643104964913,7.98743515299086,86.76785579631856,8.400000000000183
53.0,3010.5020530677734,5.844275169454491,58.11664141181102,24.957565498655786,6.688590451239892,92.37184805010446,8.400000000000105
54.0,3054.481048961638,5.93258661911422,57.53547499769291,24.792460527364437,5.327694434070335,96.5448943835485,8.400000000000059
55.0,3098.3720868637147,6.020721445875221,56.96012024771598,24.628294332528593,3.9241256459965634,99.2622088497507,8.400000000000034
56.0,3142.1753426899872,6.108680002983036,56.39051904523882,24.465035300895664,2.4965970895487657,100.51802832867759,8.40000000000002
57.0,3185.890992004607,6.196462642976824,55.82661385478643,24.302653882793273,1.063176834526739,100.32472980909586,8.400000000000013
58.0,3229.5192100205977,6.2840697176907305,55.268347716238566,24.141122425951195,-0.3586714290030079,98.71199925747915,8.40000000000001
59.0,3273.0601716005567,6.37150157825527,54.71566423907618,23.98041502346361,-1.7516187243918184,95.72648054236885,8.400000000000006
60.0,3316.5140512573557,6.458758575098715,54.16850759668542,23.82050737461613,-3.0900670377980206,91.43983249779122,8.400000000000004
61.0,3359.881023154841,6.545841057948493,53.62682252071857,23.66137665742388,-4.346564888209075,85.95026970335975,8.400000000000002
62.0,3403.161261108531,6.6327493758325815,53.09055429551138,23.503001411836152,-5.4964039197176735,79.37948741235007,8.400000000000002
63.0,3446.354938586314,6.719483877080908,52.55964875255627,23.345361432661665,-6.518358423864325,71.86888539583137,8.400000000000002
64.0,3489.462228709141,6.806044909326742,52.03405226503071,23.188437671356965,-7.39521459979045,63.57530972859303,8.400000000000002
65.0,3532.483304251723,6.892432819508086,51.5137117423804,23.03221214590028,-8.11407025677426,54.66654810021135,8.400000000000002
66.0,3575.4183376432197,6.978647953869068,50.998574624956596,22.876667858045128,-8.666408640277705,45.316807608681,8.400000000000002
67.0,3618.2675009679333,7.064690657961329,50.48858887870703,22.72178871731276,-9.04796987674829,35.7023776368242,8.400000000000002
68.0,3661.0309659659974,7.150561276645406,49.983702989919955,22.56755947114129,-9.258457785688163,25.997640130675737,8.400000000000002
69.0,3703.7089040340657,7.236260154092116,49.48386596002076,22.413965640662084,-9.301127454338488,16.371542174703805,8.400000000000002
70.0,3746.3014862259975,7.321787633783932,48.98902730042055,22.260993461622018,-9.182300267969165,6.9845976295508425,8.400000000000002
71.0,3788.8088832535454,7.407144058516364,48.499137027416346,22.10862983001341,-8.910849257770272,-2.0135590985888143,8.400000000000002
72.0,3831.2312654870384,7.492329770399331,48.01414565714218,21.956862252012634,-8.497690382918336,-10.48607999277479,8.400000000000002
73.0,3873.5688029560642,7.577345110858532,47.534004200570756,21.805678797863994,-7.9553064655346875,-18.310310458399794,8.400000000000002
74.0,3915.821665350152,7.662190420636815,47.05866415856505,21.655068059377452,-7.297321435459871,-25.378753013129668,8.400000000000002
75.0,3957.9900220194518,7.746866039795542,46.5880775169794,21.505019110738182,-6.538134368217709,-31.599652968683255,8.400000000000002
76.0,4000.074041975413,7.8313723077159505,46.12219674180961,21.355521472352212,-5.692616106612348,-36.897273413187065,8.400000000000002
77.0,4042.073893891462,7.915709563100518,45.66097477439151,21.206565077476554,-4.775866245965092,-41.21192374148732,8.400000000000002
78.0,4083.989746103679,7.999878143974317,45.204365026647594,21.058140241404015,-3.8030248583448576,-44.49979955306358,8.400000000000002
79.0,4125.8217666114715,8.083878387686369,44.75232137638112,20.910237632992708,-2.789131292397081,-46.73268335104737,8.400000000000002
80.0,4167.570123078249,8.167710630910996,44.30479816261731,20.762848248348355,-1.7490214052940611,-47.89754621445334,8.400000000000002
81.0,4209.234982832092,8.251375209649174,43.86175018099114,20.61596338648383,-0.6972543547616732,-47.99608124153435,8.400000000000002
82.0,4250.816512866428,8.334872459229874,43.42313267918123,20.469574626795396,0.3519396649986203,-47.04419056101655,8.400000000000002
83.0,4292.314879840695,8.418202714311416,42.98890135238942,20.323673808208575,1.384293207173233,-45.07184497183061,8.400000000000002
84.0,4333.730250081013,8.501366308882792,42.55901233886553,20.178253009859116,2.3808875561273832,-42.12755935355534,8.400000000000002
85.0,4375.062789580851,8.584363576265027,42.13342221547688,20.0333045331857,3.322338202485943,-38.27862665914996,8.400000000000002
86.0,4416.312664001689,8.667194849112496,41.71208799332211,19.88882088532137,4.190942178140777,-33.60920164776981,8.400000000000002
87.0,4457.480038673685,8.74986045941427,41.294967113388886,19.744794763680076,4.9711505518094325,-28.217936075363255,8.400000000000002
88.0,4498.565078596338,8.832360738495442,40.882017442255,19.601219041643226,5.6499313428780535,-22.21528053154316,8.400000000000002
89.0,4539.567948439146,8.91469601701845,40.47319726783245,19.458086755259046,6.2170096778685675,-15.720579847030304,8.400000000000002
90.0,4580.488812542268,8.996866624984413,40.06846529515412,19.31539109087464,6.664982595845115,-8.859090003097311,8.400000000000002
91.0,4621.327834917183,9.078872891734445,39.66778064220258,19.173125373627165,6.989315666003648,-1.7590357120549465,8.400000000000002
92.0,4662.085179247349,9.160715145950977,39.27110283578055,19.031283056726544,7.18823641805594,5.45118865240168,8.400000000000002
93.0,4702.761008888854,9.242393715659075,38.878391807422744,18.88985771146757,7.262544847427999,12.645593641674658,8.400000000000002
94.0,4743.355486871076,9.323908928227757,38.48960788934852,18.74884301791424,7.215363764720871,19.702887485874594,8.400000000000002
95.0,4783.868775897334,9.405261110371303,38.104711810455036,18.608232756203744,7.051851750157354,26.508453142458517,8.400000000000002
96.0,4824.301038345539,9.486450588150559,37.72366469235049,18.468020798421694,6.778899473303433,32.95599695148122,8.400000000000002
97.0,4864.652436268849,9.567477686974257,37.34642804542698,18.32820110100402,6.404826805720478,38.94887379530818,8.400000000000002
98.0,4904.923131396311,9.648342731600309,36.97296376497271,18.188767697624474,5.939094148186649,44.40110702105348,8.400000000000002
99.0,4945.113285133519,9.729046046137109,36.603234127322985,18.04971469252987,5.39203727608907,49.23813045937938,8.400000000000002
100.0,4985.2230585632515,9.809587954044837,36.23720178604975,17.91103625428816,4.77463118973436,53.39728501837149,8.400000000000002
101.0,5045.252612446125,9.895186169441093,35.87482976818926,17.77272660991711,4.098285195520429,56.82810415116228,8.400000000000002
102.0,5105.162107221232,9.995736061752494,35.516081470507366,17.634780039363907,3.374668853912932,59.492421703185684,8.400000000000002
103.0,5164.95178300679,10.104632565300887,35.16092065580229,17.497190870308117,2.6155665188123636,61.364332950708224,8.400000000000002
104.0,5224.621879440776,10.218142590767446,34.80931144924427,17.359953473262745,1.832756898078286,62.430035686902656,8.400000000000002
105.0,5284.1726356818945,10.334156339401698,34.46121833475183,17.22306225694984,1.037913287990531,62.6875735288069,8.400000000000002
106.0,5343.604290410531,10.451481524097034,34.116606151404305,17.086511663928974,0.2425197659536281,62.146498625650445,8.400000000000002
107.0,5402.91708182971,10.569444450869007,33.77544008989026,16.950296166458465,-0.5422014363916993,60.82746595643812,8.400000000000002
108.0,5462.11124766605,10.687664543169973,33.43768568899136,16.814410262570796,-1.3043932664551448,58.7627293655275,8.400000000000002
109.0,5521.187025170718,10.805926899111247,33.10330883210145,16.67884847234489,-2.029918617521805,55.9982766309366,8.400000000000002
110.0,5580.144651120377,10.9241102585895,32.77227574378043,16.54360533435928,-2.70547612022131,52.59282205282858,8.400000000000002
111.0,5638.984361818136,11.042146289054678,32.44455298634263,16.408675402311346,-3.319121035407596,48.61629074176063,8.400000000000002
112.0,5697.7063930945,11.159996573118772,32.120107456479204,16.27405324178871,-3.8605340361533846,44.148053071335234,8.400000000000002
113.0,5756.310980308311,11.27763960155291,31.79890638191441,16.1397334271801,-4.321220586089871,39.27498182185367,8.400000000000002
114.0,5814.798358347694,11.395063421503929,31.480917318095266,16.005710538713608,-4.694636439499149,34.08940810958135,8.400000000000002
115.0,5873.168761630999,11.51226148113934,31.16610814491431,15.871979159611312,-4.976239996050864,28.687050512160717,8.400000000000002
116.0,5931.422424107737,11.62923028096921,30.85444706346517,15.738533873349827,-5.1634768339490735,23.164985546809632,8.400000000000002
117.0,5989.559579259521,11.74596804633327,30.54590259283052,15.605369261017135,-5.2557053155824205,17.619717911892092,8.400000000000002
118.0,6047.580460101002,11.86247397706834,30.240443566902215,15.472479898756637,-5.2540744912191615,12.14539694677428,8.400000000000002
119.0,6105.4852991808,11.978747823408142,29.938039131233193,15.33986035528997,-5.161366587615374,6.8322128973242275,8.400000000000002
120.0,6163.274328582439,12.094789646275292,29.63865873992086,15.207505189510627,-4.981816284759666,1.7649939513480088,8.400000000000002
121.0,6220.9477799252745,12.210599681794982,29.34227215252165,15.075408948140975,-4.720917986734091,-2.9779864597779317,8.400000000000002
122.0,6278.505884365424,12.326178264716573,29.048849430996434,14.943566163445666,-4.385230663799932,-7.32599229283064,8.400000000000002
123.0,6335.948872596693,12.441525785130938,28.75836093668647,14.81197135099485,-3.982187865403792,-11.216605254574048,8.400000000000002
124.0,6393.276974851499,12.556642664007171,28.470777327319603,14.680619007470986,-3.5199184258167096,-14.596316114708582,8.400000000000002
125.0,6450.490420901796,12.671529339366305,28.186069554046405,14.54950360851342,-3.007081397820242,-17.420943561094965,8.400000000000002
126.0,6507.589440059993,12.786186258467264,27.904208858505942,14.418619606595152,-2.4527169853997304,-19.65589875198101,8.400000000000002
127.0,6564.574261179872,12.900613873391027,27.625166769920884,14.28796142892653,-1.8661137761570727,-21.27631379373832,8.400000000000002
128.0,6621.445112657512,13.014812638545507,27.348915102221675,14.15752347538092,-1.2566914233907949,-22.267051294707386,8.400000000000002
129.0,6678.202222432197,13.128783009256086,27.075425951199456,14.02730011643752,-0.6338970880216123,-22.622610241545157,8.400000000000002
130.0,6734.845817987333,13.242525440969734,26.80467169168746,13.897285691136846,-0.007113392590676895,-22.34694100611652,8.400000000000002
131.0,6791.376126351359,13.356040388805974,26.536624974770586,13.767474505044486,0.6144246753298661,-21.453179568210196,8.400000000000002
132.0,6847.793374098656,13.469328307303854,26.27125872502288,13.637860828218944,1.2204702924763473,-19.96454453113122,8.400000000000002
133.0,6904.097787350459,13.582389650279742,26.00854613777265,13.508438893179598,1.7999208048982263,-17.915066919593855,8.400000000000002
134.0,6960.289591775758,13.695224870747724,25.748460676394924,13.379202892870827,2.3423976339027095,-15.348730949196222,8.400000000000002
135.0,7016.369012592207,13.807834420875404,25.490976069630975,13.250146978618597,2.8384853862496833,-12.318386426081586,8.400000000000002
136.0,7072.336274567022,13.920218751959709,25.236066308934664,13.121265258075814,3.2799329262645043,-8.884473669491062,8.400000000000002
137.0,7128.191602017888,14.032378314413995,24.983705645845316,12.992551793152929,3.659809809280622,-5.113607939341801,8.400000000000002
138.0,7183.935218813852,14.144313557761542,24.733868589386862,12.864000597930259,3.972614332584626,-1.0770735075154025,8.400000000000002
139.0,7239.567348376224,14.256024930632666,24.486529903492993,12.735605636548666,4.214332534729113,3.150722446057653,8.400000000000002
140.0,7295.088213679472,14.367512880763854,24.241664604458062,12.60736082107521,4.382450302951174,7.493788718433106,8.400000000000002
141.0,7350.498037252113,14.47877785499806,23.99924795841348,12.479260009340456,4.475923093672617,11.876039453125308,8.400000000000002
142.0,7405.797041177609,14.589820299285654,23.759255478829346,12.351297002744179,4.495109479676131,16.222698439637373,8.400000000000002
143.0,7460.985447095253,14.700640658685721,23.521662924041053,12.22346554402619,4.441675749057516,20.46159045819942,8.400000000000002
144.0,7516.063476201063,14.811239377367581,23.28644629480064,12.095759314999032,4.3184791196223395,24.524299697094268,8.400000000000002
145.0,7571.031349248661,14.92161689861241,23.053581831852632,11.968171934239315,4.129436887856573,28.34718283873716,8.400000000000002
146.0,7625.889286550164,15.03177366481494,22.823046013534107,11.840696954734426,3.879388134874529,31.872231188127476,8.400000000000002
147.0,7680.637507977063,15.141710117485172,22.594815553398767,11.713327861481329,3.57395361010605,35.047781908381936,8.400000000000002
148.0,7735.276232961109,15.251426697250121,22.36886739786478,11.586058069034186,3.2193982497045206,37.82908288423168,8.400000000000002
149.0,7789.805680495187,15.360923843855575,22.145178723886133,11.45888091899742,2.8224995843025846,40.17871893248137,8.400000000000002
150.0,7844.226069134196,15.47020199616784,21.92372693664727,11.331789677460876,2.390424146095088,42.06690909192044,8.400000000000002
151.0,7898.537616995928,15.57926159217549,21.704489667280797,11.204777532373614,1.9306129650784678,43.4716856933499,8.400000000000002
152.0,7952.740541761937,15.688103068991133,21.48744477060799,11.077837590852848,1.4506763880698317,44.37896601025285,8.400000000000002
153.0,8006.835060678412,15.796726862853145,21.27257032290191,10.950962876424455,0.9582977787714834,44.782526713896175,8.400000000000002
154.0,8060.821390557056,15.905133409127435,21.05984461967289,10.824146326191391,0.4611451629138409,44.68389029288631,8.400000000000002
155.0,8114.699747775941,16.01332314230918,20.84924617347616,10.697380787926274,-0.0332104410932886,44.09213122313194,8.400000000000002
156.0,8168.47034828039,16.12129649602456,20.6407537117414,10.570659017084282,-0.5173678228847401,43.02361175995805,8.400000000000002
157.0,8222.13340758383,16.229053903032508,20.434346174623986,10.443973673732406,-0.9833061370328694,41.5025104759257,8.400000000000002
158.0,8275.689140768662,16.336595795226444,20.230002712877745,10.317317319390993,-1.4227849656161449,39.560944129360486,8.400000000000002
159.0,8329.137762487124,16.44392260363599,20.027702685748967,10.190682413783355,-1.8282202913317804,37.238212036411696,8.400000000000002
160.0,8382.47948696215,16.551034758428717,19.827425658891478,10.064061311489105,-2.19284186849063,34.57989251746592,8.400000000000002
161.0,8435.714527988224,16.65793268891186,19.629151402302565,9.937446258496733,-2.5108222715283333,31.636821589469264,8.400000000000002
162.0,8488.843098932248,16.764616823534038,19.432859888279538,9.810829388650738,-2.7773742751330914,28.463987044467807,8.400000000000002
163.0,8541.865412734383,16.87108758988697,19.238531289396743,9.684202719988512,-2.9888150599008534,25.119372146511104,8.400000000000002
164.0,8594.781681908915,16.977345414707194,19.046145976502775,9.557558150961944,-3.1425975244188398,21.662782470260876,8.400000000000002
165.0,8647.592118545097,17.08339072387778,18.855684516737746,9.430887456538539,-3.2373105728487204,18.154687116533893,8.400000000000002
166.0,8700.296934308008,17.189223942430026,18.66712767157037,9.304182284176623,-3.272651526840252,14.655102000736967,8.400000000000002
167.0,8752.89634043939,17.294845494545164,18.480456394854667,9.177434149668999,-3.2493747172274072,11.222538508500348,8.400000000000002
168.0,8805.390547758512,17.400255803556075,18.29565183090612,9.05063443284917,-3.169220825533099,7.913035951610994,8.400000000000002
169.0,8857.779766662996,17.505455291948962,18.112695312597058,8.923774373153996,-3.0348316893035627,4.779291312912294,8.400000000000002
170.0,8910.06420712967,17.610444381365063,17.931568359471086,8.796845065036385,-2.849655110770722,1.869895060730168,8.400000000000002
171.0,8962.24407871541,17.715223492602334,17.752252675876374,8.669837453221337,-2.617843786227442,-0.7713224137564008,8.400000000000002
172.0,9014.31959055798,17.819793045617132,17.57473014911761,8.542742327798376,-2.344151882102585,-3.1058327656870306,8.400000000000002
173.0,9066.290951376865,17.924153459525897,17.398982847626435,8.415550319143033,-2.033832099090982,-5.100841955206924,8.400000000000002
174.0,9118.158369474111,18.028305152606848,17.22499301915017,8.288251892659794,-1.6925353547232187,-6.729616785490056,8.400000000000002
175.0,9169.922052735163,18.132248542301635,17.052743088958668,8.160837343338475,-1.3262145312306377,-7.9717111069020685,8.400000000000002
176.0,9221.582208629692,18.235984045217034,16.882215658069082,8.033296790115688,-0.9410331187998316,-8.813097836865625,8.400000000000002
177.0,9273.139044212432,18.3395120771266,16.71339350148839,7.905620170032607,-0.5432790598733572,-9.246213173778163,8.400000000000002
178.0,9324.592766124008,18.442833052972347,16.546259566473505,7.777797232179851,-0.13928368179711567,-9.269919190903051,8.400000000000002
179.0,9375.94358059176,18.545947386866402,16.38079697080877,7.649817531419833,0.26465470260120744,-8.889390498415557,8.400000000000002
180.0,9427.191693430577,18.648855492092668,16.216989001100682,7.521670421876465,0.6621137725322127,-8.11615934465315,8.400000000000002
181.0,9478.337310043717,18.75155778110848,16.054819111089675,7.39334505018159,1.0461013794036773,-6.968605973441308,8.400000000000002
182.0,9529.38063542363,18.854054665546265,15.894270919978778,7.264830348466978,1.4099170667230283,-5.471581332050263,8.400000000000002
183.0,9580.321874152782,18.956346556215173,15.73532821077899,7.136115027090178,1.7473557852996904,-3.6558307800999446,8.400000000000002
184.0,9631.161230404476,19.058433863102742,15.5779749286712,7.007187567081896,2.052831828114292,-1.5573010672344032,8.400000000000002
185.0,9681.898907943667,19.16031699537654,15.422195179384488,6.878036212301929,2.3214827682966024,0.7836479644026291,8.400000000000002
186.0,9732.53511012778,19.261996361385787,15.267973227590643,6.7486489612900415,2.549250786778724,3.3231031516263205,8.400000000000002
187.0,9783.070039907523,19.363472368663015,15.115293495314736,6.61901355879742,2.7329399756155506,6.014504337846542,8.400000000000002
188.0,9833.503899827709,19.464745423925685,14.964140560361589,6.489117486983598,2.8702493960685347,8.809572429691995,8.400000000000002
189.0,9883.836892028054,19.565815933077833,14.814499154757973,6.358947956262951,2.9597827656049116,11.659235539925756,8.400000000000002
190.0,9934.069218243998,19.666684301211678,14.666354163210393,6.228491895783967,3.0010365717101135,14.514531667386798,8.400000000000002
191.0,9984.20107980751,19.767350932609254,14.519690621578288,6.097735943523641,2.99436911395929,17.327469135503755,8.400000000000002
192.0,10034.232677647895,19.86781623074404,14.374493715362505,5.966666435978324,2.9409534366242602,20.05182920793422,8.400000000000002
193.0,10084.164212292599,19.96808059828255,14.230748778208879,5.835269397431374,2.842717334431716,22.64389867726676,8.400000000000002
194.0,10133.995883868014,20.068144437085987,14.08844129042679,5.703530528776841,2.702273616543369,25.063123560344295,8.400000000000002
195.0,10183.727892100278,20.168008148211815,13.947556877522523,5.571435195877261,2.522843635412859,27.27267815125285,8.400000000000002
196.0,10233.360436316078,20.26767213191539,13.808081308747298,5.438968417432411,2.3081767728927347,29.239946447254926,8.400000000000002
197.0,10282.893715443446,20.36713678765156,13.670000495659824,5.306114852334555,2.0624681729168253,30.936915289581066,8.400000000000002
198.0,10332.327928012559,20.466402514076258,13.533300490703226,5.172858786484296,1.7902765627324808,32.34048041119378,8.400000000000002
199.0,10381.663272156533,20.565469709048102,13.397967485796194,5.03918411903971,1.496443551574423,33.43266795762828,8.400000000000002
