time,main_river_channel.storage,branch1_channel.output,branch2_pipe.output,regulating_reservoir.storage,total_outflow.output
370.0,4903.901372060189,446.5765382020277,nan,nan,nan
371.0,4904.8623583395865,446.62120424157433,nan,nan,nan
372.0,4905.813734756191,446.6654192198014,nan,nan,nan
373.0,4906.755597408629,446.709187736182,nan,nan,nan
374.0,4907.688041434542,446.7525143423876,nan,nan,nan
375.0,4908.611161020197,446.7954035428029,nan,nan,nan
376.0,4909.525049409995,446.83785979503546,nan,nan,nan
377.0,4910.429798915895,446.8798875104187,nan,nan,nan
378.0,4911.325500926736,446.9214910545099,nan,nan,nan
379.0,4912.212245917469,446.9626747475815,nan,nan,nan
380.0,4913.090123458294,447.003442865108,nan,nan,nan
381.0,4913.959222223712,447.04379963824636,nan,nan,nan
382.0,4914.819630001474,447.0837492543111,nan,nan,nan
383.0,4915.671433701459,447.12329585724444,nan,nan,nan
384.0,4916.514719364444,447.16244354808043,nan,nan,nan
385.0,4917.3495721708,447.2011963854043,nan,nan,nan
386.0,4918.176076449092,447.2395583858063,nan,nan,nan
387.0,4918.994315684601,447.2775335243307,nan,nan,nan
388.0,4919.804372527755,447.3151257349191,nan,nan,nan
389.0,4920.606328802477,447.35233891084965,nan,nan,nan
390.0,4921.400265514452,447.3891769051703,nan,nan,nan
391.0,4922.186262859308,447.4256435311279,nan,nan,nan
392.0,4922.964400230715,447.4617425625922,nan,nan,nan
393.0,4923.734756228408,447.49747773447484,nan,nan,nan
394.0,4924.497408666123,447.5328527431442,nan,nan,nan
395.0,4925.252434579462,447.5678712468348,nan,nan,nan
396.0,4925.999910233667,447.60253686605284,nan,nan,nan
397.0,4926.739911131331,447.6368531839769,nan,nan,nan
398.0,4927.472512020017,447.67082374685396,nan,nan,nan
399.0,4928.197786899817,447.7044520643912,nan,nan,nan
400.0,4928.915809030819,447.7377416101434,nan,nan,nan
401.0,4929.626650940511,447.7706958218961,nan,nan,nan
402.0,4930.330384431106,447.80331810204416,nan,nan,nan
403.0,4931.027080586795,447.83561181796665,nan,nan,nan
404.0,4931.716809780927,447.86758030239673,nan,nan,nan
405.0,4932.399641683118,447.89922685378826,nan,nan,nan
406.0,4933.075645266286,447.9305547366781,nan,nan,nan
407.0,4933.744888813623,447.96156718204395,nan,nan,nan
408.0,4934.407439925487,447.9922673876586,nan,nan,nan
409.0,4935.063365526232,448.02265851844055,nan,nan,nan
410.0,4935.712731870969,448.0527437067999,nan,nan,nan
411.0,4936.355604552259,448.0825260529814,nan,nan,nan
412.0,4936.992048506737,448.11200862540267,nan,nan,nan
413.0,4937.62212802167,448.1411944609899,nan,nan,nan
414.0,4938.245906741453,448.17008656550854,nan,nan,nan
415.0,4938.863447674038,448.1986879138914,nan,nan,nan
416.0,4939.474813197297,448.2270014505626,nan,nan,nan
417.0,4940.080065065325,448.2550300897583,nan,nan,nan
418.0,4940.679264414672,448.2827767158433,nan,nan,nan
419.0,4941.272471770525,448.3102441836247,nan,nan,nan
420.0,4941.85974705282,448.3374353186622,nan,nan,nan
421.0,4942.441149582292,448.36435291757465,nan,nan,nan
422.0,4943.01673808647,448.39099974834323,nan,nan,nan
423.0,4943.586570705605,448.41737855061155,nan,nan,nan
424.0,4944.1507049985485,448.44349203598244,nan,nan,nan
425.0,4944.709197948563,448.46934288831153,nan,nan,nan
426.0,4945.262105969077,448.494933763997,nan,nan,nan
427.0,4945.809484909387,448.5202672922675,nan,nan,nan
428.0,4946.351390060293,448.54534607546543,nan,nan,nan
429.0,4946.88787615969,448.5701726893283,nan,nan,nan
430.0,4947.418997398093,448.5947496832662,nan,nan,nan
431.0,4947.944807424112,448.61907958063694,nan,nan,nan
432.0,4948.465359349871,448.6431648790177,nan,nan,nan
433.0,4948.980705756372,448.6670080504741,nan,nan,nan
434.0,4949.490898698808,448.690611541826,nan,nan,nan
435.0,4949.995989711821,448.71397777491046,nan,nan,nan
436.0,4950.4960298147025,448.7371091468424,nan,nan,nan
437.0,4950.991069516555,448.76000803027165,nan,nan,nan
438.0,4951.48115882139,448.7826767736378,nan,nan,nan
439.0,4951.966347233176,448.80511770142186,nan,nan,nan
440.0,4952.446683760844,448.82733311439597,nan,nan,nan
441.0,4952.922216923236,448.8493252898691,nan,nan,nan
442.0,4953.392994754004,448.87109648193166,nan,nan,nan
443.0,4953.859064806464,448.89264892169615,nan,nan,nan
444.0,4954.3204741583995,448.9139848175359,nan,nan,nan
445.0,4954.777269416815,448.93510635532135,nan,nan,nan
446.0,4955.229496722647,448.95601569865335,nan,nan,nan
447.0,4955.67720175542,448.97671498909415,nan,nan,nan
448.0,4956.120429737866,448.99720634639607,nan,nan,nan
449.0,4956.559225440487,449.01749186872735,nan,nan,nan
450.0,4956.993633186083,449.03757363289594,nan,nan,nan
451.0,4957.423696854222,449.0574536945709,nan,nan,nan
452.0,4957.84945988568,449.0771340885007,nan,nan,nan
453.0,4958.2709652868225,449.09661682873065,nan,nan,nan
454.0,4958.688255633954,449.11590390881634,nan,nan,nan
455.0,4959.101373077615,449.134997302036,nan,nan,nan
456.0,4959.510359346838,449.15389896160013,nan,nan,nan
457.0,4959.91525575337,449.1726108208586,nan,nan,nan
458.0,4960.316103195836,449.1911347935065,nan,nan,nan
459.0,4960.712942163877,449.2094727737866,nan,nan,nan
460.0,4961.105812742238,449.2276266366905,nan,nan,nan
461.0,4961.494754614816,449.2455982381574,nan,nan,nan
462.0,4961.879807068668,449.2633894152707,nan,nan,nan
463.0,4962.261008997982,449.2810019864522,nan,nan,nan
464.0,4962.638398908002,449.29843775165523,nan,nan,nan
465.0,4963.012014918922,449.3156984925545,nan,nan,nan
466.0,4963.381894769733,449.33278597273465,nan,nan,nan
467.0,4963.748075822035,449.349701937877,nan,nan,nan
468.0,4964.110595063815,449.3664481159434,nan,nan,nan
469.0,4964.469489113177,449.3830262173592,nan,nan,nan
470.0,4964.824794222045,449.3994379351936,nan,nan,nan
471.0,4965.176546279825,449.41568494533817,nan,nan,nan
472.0,4965.524780817027,449.4317689066837,nan,nan,nan
473.0,4965.869533008857,449.44769146129534,nan,nan,nan
474.0,4966.210837678768,449.4634542345852,nan,nan,nan
475.0,4966.5487293019805,449.47905883548367,nan,nan,nan
476.0,4966.883242008961,449.4945068566091,nan,nan,nan
477.0,4967.214409588872,449.5097998744351,nan,nan,nan
478.0,4967.542265492983,449.5249394494564,nan,nan,nan
479.0,4967.866842838052,449.5399271263531,nan,nan,nan
480.0,4968.188174409672,449.55476443415307,nan,nan,nan
481.0,4968.506292665575,449.56945288639224,nan,nan,nan
482.0,4968.821229738919,449.58399398127415,nan,nan,nan
483.0,4969.13301744153,449.59838920182676,nan,nan,nan
484.0,4969.4416872671145,449.6126400160582,nan,nan,nan
485.0,4969.747270394443,449.626747877111,nan,nan,nan
486.0,4970.049797690499,449.6407142234142,nan,nan,nan
487.0,4970.349299713594,449.6545404788343,nan,nan,nan
488.0,4970.645806716458,449.6682280528245,nan,nan,nan
489.0,4970.939348649293,449.68177834057224,nan,nan,nan
490.0,4971.229955162799,449.6951927231453,nan,nan,nan
491.0,4971.517655611171,449.7084725676365,nan,nan,nan
492.0,4971.802479055059,449.7216192273065,nan,nan,nan
493.0,4972.084454264508,449.7346340417257,nan,nan,nan
494.0,4972.363609721863,449.7475183369141,nan,nan,nan
495.0,4972.639973624645,449.7602734254798,nan,nan,nan
496.0,4972.913573888399,449.77290060675654,nan,nan,nan
497.0,4973.184438149515,449.785401166939,nan,nan,nan
498.0,4973.45259376802,449.79777637921734,nan,nan,nan
499.0,4973.71806783034,449.81002750391025,nan,nan,nan
500.0,4973.980887152037,449.8221557885961,nan,nan,nan
501.0,4974.241078280517,449.83416246824333,nan,nan,nan
502.0,4974.498667497712,449.8460487653392,nan,nan,nan
503.0,4974.753680822734,449.8578158900175,nan,nan,nan
504.0,4975.006144014506,449.86946504018397,nan,nan,nan
505.0,4975.256082574361,449.8809974016418,nan,nan,nan
506.0,4975.5035217486175,449.89241414821515,nan,nan,nan
507.0,4975.748486531132,449.90371644187064,nan,nan,nan
508.0,4975.9910016658205,449.9149054328392,nan,nan,nan
509.0,4976.231091649162,449.92598225973506,nan,nan,nan
510.0,4976.468780732671,449.9369480496748,nan,nan,nan
511.0,4976.704092925344,449.9478039183941,nan,nan,nan
512.0,4976.937051996091,449.95855097036383,nan,nan,nan
513.0,4977.16768147613,449.96919029890506,nan,nan,nan
514.0,4977.396004661369,449.9797229863027,nan,nan,nan
515.0,4977.622044614755,449.9901501039175,nan,nan,nan
516.0,4977.845824168608,450.0004727122977,nan,nan,nan
517.0,4978.067365926921,450.0106918612892,nan,nan,nan
518.0,4978.286692267652,450.0208085901442,nan,nan,nan
519.0,4978.503825344976,450.0308239276292,nan,nan,nan
520.0,4978.718787091526,450.0407388921319,nan,nan,nan
521.0,4978.93159922061,450.0505544917665,nan,nan,nan
522.0,4979.142283228404,450.06027172447835,nan,nan,nan
523.0,4979.35086039612,450.0698915781476,nan,nan,nan
524.0,4979.557351792158,450.07941503069117,nan,nan,nan
525.0,4979.761778274237,450.08884305016466,nan,nan,nan
526.0,4979.964160491495,450.0981765948619,nan,nan,nan
527.0,4980.1645188865805,450.1074166134148,nan,nan,nan
528.0,4980.362873697714,450.1165640448911,nan,nan,nan
529.0,4980.5592449607375,450.1256198188919,nan,nan,nan
530.0,4980.75365251113,450.13458485564763,nan,nan,nan
531.0,4980.946115986018,450.14346006611356,nan,nan,nan
532.0,4981.1366548261585,450.15224635206357,nan,nan,nan
533.0,4981.325288277897,450.16094460618365,nan,nan,nan
534.0,4981.512035395118,450.1695557121643,nan,nan,nan
535.0,4981.696915041167,450.17808054479156,nan,nan,nan
536.0,4981.879945890755,450.18651997003775,nan,nan,nan
537.0,4982.061146431847,450.1948748451505,nan,nan,nan
538.0,4982.240534967529,450.2031460187418,nan,nan,nan
539.0,4982.418129617854,450.2113343308752,nan,nan,nan
540.0,4982.593948321675,450.21944061315287,nan,nan,nan
541.0,4982.768008838459,450.227465688801,nan,nan,nan
542.0,4982.940328750074,450.2354103727552,nan,nan,nan
543.0,4983.110925462573,450.2432754717444,nan,nan,nan
544.0,4983.279816207947,450.2510617843741,nan,nan,nan
545.0,4983.4470180458675,450.2587701012086,nan,nan,nan
546.0,4983.6125478654085,450.2664012048526,nan,nan,nan
547.0,4983.776422386754,450.2739558700321,nan,nan,nan
548.0,4983.938658162887,450.28143486367367,nan,nan,nan
549.0,4984.099271581258,450.28883894498404,nan,nan,nan
550.0,4984.258278865445,450.2961688655282,nan,nan,nan
551.0,4984.4156960767905,450.3034253693065,nan,nan,nan
552.0,4984.571539116023,450.31060919283175,nan,nan,nan
553.0,4984.7258237248625,450.31772106520464,nan,nan,nan
554.0,4984.878565487614,450.32476170818893,nan,nan,nan
555.0,4985.029779832737,450.33173183628594,nan,nan,nan
556.0,4985.17948203441,450.33863215680765,nan,nan,nan
557.0,4985.327687214066,450.3454633699498,nan,nan,nan
558.0,4985.474410341925,450.3522261688641,nan,nan,nan
559.0,4985.619666238506,450.35892123972894,nan,nan,nan
560.0,4985.763469576122,450.36554926182055,nan,nan,nan
561.0,4985.90583488036,450.37211090758217,nan,nan,nan
562.0,4986.046776531556,450.3786068426939,nan,nan,nan
563.0,4986.1863087662405,450.38503772614064,nan,nan,nan
564.0,4986.324445678578,450.39140421028,nan,nan,nan
565.0,4986.461201221792,450.39770694090913,nan,nan,nan
566.0,4986.596589209575,450.40394655733144,nan,nan,nan
567.0,4986.730623317479,450.4101236924218,nan,nan,nan
568.0,4986.863317084304,450.41623897269176,nan,nan,nan
569.0,4986.994683913461,450.4222930183539,nan,nan,nan
570.0,4987.124737074327,450.42828644338556,nan,nan,nan
571.0,4987.253489703584,450.43421985559155,nan,nan,nan
572.0,4987.380954806548,450.44009385666686,nan,nan,nan
573.0,4987.5071452584825,450.44590904225817,nan,nan,nan
574.0,4987.632073805898,450.4516660020251,nan,nan,nan
575.0,4987.755753067839,450.4573653197008,nan,nan,nan
576.0,4987.8781955371605,450.46300757315123,nan,nan,nan
577.0,4987.999413581789,450.46859333443535,nan,nan,nan
578.0,4988.119419445971,450.47412316986293,nan,nan,nan
579.0,4988.238225251512,450.47959764005316,nan,nan,nan
580.0,4988.355842998996,450.4850172999917,nan,nan,nan
581.0,4988.472284569007,450.4903826990878,nan,nan,nan
582.0,4988.587561723317,450.49569438123063,nan,nan,nan
583.0,4988.701686106084,450.5009528848449,nan,nan,nan
584.0,4988.814669245023,450.5061587429458,nan,nan,nan
585.0,4988.926522552572,450.5113124831941,nan,nan,nan
586.0,4989.037257327047,450.5164146279499,nan,nan,nan
587.0,4989.146884753776,450.5214656943261,nan,nan,nan
588.0,4989.255415906238,450.52646619424115,nan,nan,nan
589.0,4989.362861747176,450.53141663447195,nan,nan,nan
590.0,4989.469233129704,450.5363175167053,nan,nan,nan
591.0,4989.574540798407,450.5411693375895,nan,nan,nan
592.0,4989.678795390423,450.54597258878493,nan,nan,nan
593.0,4989.782007436519,450.5507277570146,nan,nan,nan
594.0,4989.884187362154,450.5554353241137,nan,nan,nan
595.0,4989.985345488532,450.56009576707913,nan,nan,nan
596.0,4990.085492033647,450.564709558118,nan,nan,nan
597.0,4990.184637113311,450.56927716469636,nan,nan,nan
598.0,4990.282790742178,450.57379904958646,nan,nan,nan
599.0,4990.379962834756,450.5782756709144,nan,nan,nan
600.0,4990.476163206408,450.58270748220696,nan,nan,nan
601.0,4990.571401574344,450.5870949324378,nan,nan,nan
602.0,4990.6656875586,450.59143846607344,nan,nan,nan
603.0,4990.759030683014,450.5957385231186,nan,nan,nan
604.0,4990.851440376184,450.5999955391614,nan,nan,nan
605.0,4990.942925972422,450.60420994541755,nan,nan,nan
606.0,4991.033496712698,450.6083821687746,nan,nan,nan
607.0,4991.123161745571,450.61251263183544,nan,nan,nan
608.0,4991.2119301281155,450.61660175296146,nan,nan,nan
609.0,4991.299810826834,450.6206499463153,nan,nan,nan
610.0,4991.386812718565,450.62465762190345,nan,nan,nan
611.0,4991.47294459138,450.6286251856173,nan,nan,nan
612.0,4991.558215145466,450.6325530392754,nan,nan,nan
613.0,4991.642632994011,450.6364415806643,nan,nan,nan
614.0,4991.7262066640715,450.6402912035787,nan,nan,nan
615.0,4991.808944597431,450.6441022978621,nan,nan,nan
616.0,4991.890855151457,450.64787524944643,nan,nan,nan
617.0,4991.971946599942,450.6516104403913,nan,nan,nan
618.0,4992.052227133943,450.6553082489234,nan,nan,nan
619.0,4992.131704862604,450.65896904947454,nan,nan,nan
620.0,4992.210387813978,450.66259321272014,nan,nan,nan
621.0,4992.288283935838,450.666181105617,nan,nan,nan
622.0,4992.36540109648,450.6697330914408,nan,nan,nan
623.0,4992.441747085515,450.6732495298229,nan,nan,nan
624.0,4992.5173296146595,450.6767307767873,nan,nan,nan
625.0,4992.592156318513,450.68017718478677,nan,nan,nan
626.0,4992.666234755327,450.6835891027389,nan,nan,nan
627.0,4992.739572407774,450.6869668760614,nan,nan,nan
628.0,4992.812176683697,450.6903108467076,nan,nan,nan
629.0,4992.88405491686,450.69362135320114,nan,nan,nan
630.0,4992.955214367691,450.6968987306706,nan,nan,nan
631.0,4993.025662224014,450.70014331088356,nan,nan,nan
632.0,4993.095405601774,450.7033554222803,nan,nan,nan
633.0,4993.164451545756,450.7065353900074,nan,nan,nan
634.0,4993.232807030298,450.70968353595094,nan,nan,nan
635.0,4993.300478959995,450.71280017876916,nan,nan,nan
636.0,4993.367474170395,450.7158856339249,nan,nan,nan
637.0,4993.433799428692,450.7189402137178,nan,nan,nan
638.0,4993.499461434405,450.721964227316,nan,nan,nan
639.0,4993.564466820061,450.72495798078774,nan,nan,nan
640.0,4993.628822151861,450.7279217771324,nan,nan,nan
641.0,4993.6925339303425,450.73085591631167,nan,nan,nan
642.0,4993.755608591039,450.73376069527967,nan,nan,nan
643.0,4993.818052505128,450.7366364080133,nan,nan,nan
644.0,4993.879871980077,450.73948334554234,nan,nan,nan
645.0,4993.941073260276,450.74230179597885,nan,nan,nan
646.0,4994.001662527674,450.7450920445467,nan,nan,nan
647.0,4994.061645902397,450.7478543736105,nan,nan,nan
648.0,4994.121029443373,450.7505890627042,nan,nan,nan
649.0,4994.17981914894,450.7532963885597,nan,nan,nan
650.0,4994.23802095745,450.7559766251351,nan,nan,nan
651.0,4994.295640747876,450.7586300436422,nan,nan,nan
652.0,4994.352684340397,450.76125691257437,nan,nan,nan
653.0,4994.409157496993,450.7638574977341,nan,nan,nan
654.0,4994.465065922023,450.76643206225936,nan,nan,nan
655.0,4994.520415262803,450.76898086665096,nan,nan,nan
656.0,4994.575211110175,450.77150416879874,nan,nan,nan
657.0,4994.629458999073,450.7740022240081,nan,nan,nan
658.0,4994.683164409083,450.7764752850254,nan,nan,nan
659.0,4994.736332764992,450.7789236020644,nan,nan,nan
660.0,4994.788969437342,450.781347422831,nan,nan,nan
661.0,4994.841079742968,450.7837469925489,nan,nan,nan
662.0,4994.892668945538,450.78612255398434,nan,nan,nan
663.0,4994.943742256083,450.7884743474708,nan,nan,nan
664.0,4994.994304833523,450.7908026109334,nan,nan,nan
665.0,4995.044361785187,450.79310757991306,nan,nan,nan
666.0,4995.093918167335,450.7953894875907,nan,nan,nan
667.0,4995.142978985661,450.79764856481046,nan,nan,nan
668.0,4995.191549195804,450.7998850401037,nan,nan,nan
669.0,4995.239633703846,450.8020991397117,nan,nan,nan
670.0,4995.287237366808,450.80429108760916,nan,nan,nan
671.0,4995.334364993139,450.8064611055264,nan,nan,nan
672.0,4995.381021343208,450.8086094129725,nan,nan,nan
673.0,4995.427211129776,450.81073622725705,nan,nan,nan
674.0,4995.472939018478,450.81284176351255,nan,nan,nan
675.0,4995.518209628293,450.81492623471615,nan,nan,nan
676.0,4995.56302753201,450.8169898517113,nan,nan,nan
677.0,4995.60739725669,450.8190328232291,nan,nan,nan
678.0,4995.6513232841235,450.82105535590995,nan,nan,nan
679.0,4995.694810051282,450.82305765432363,nan,nan,nan
680.0,4995.737861950769,450.82503992099095,nan,nan,nan
681.0,4995.780483331261,450.82700235640374,nan,nan,nan
682.0,4995.822678497949,450.82894515904565,nan,nan,nan
683.0,4995.86445171297,450.8308685254119,nan,nan,nan
684.0,4995.90580719584,450.8327726500297,nan,nan,nan
685.0,4995.946749123881,450.8346577254773,nan,nan,nan
686.0,4995.987281632642,450.8365239424043,nan,nan,nan
687.0,4996.027408816316,450.8383714895506,nan,nan,nan
688.0,4996.067134728153,450.8402005537654,nan,nan,nan
689.0,4996.106463380872,450.8420113200267,nan,nan,nan
690.0,4996.145398747063,450.8438039714596,nan,nan,nan
691.0,4996.183944759592,450.84557868935497,nan,nan,nan
692.0,4996.2221053119965,450.8473356531881,nan,nan,nan
693.0,4996.259884258877,450.8490750406367,nan,nan,nan
694.0,4996.297285416288,450.8507970275989,nan,nan,nan
695.0,4996.334312562125,450.85250178821116,nan,nan,nan
696.0,4996.370969436503,450.8541894948661,nan,nan,nan
697.0,4996.407259742138,450.8558603182297,nan,nan,nan
698.0,4996.443187144717,450.8575144272588,nan,nan,nan
699.0,4996.47875527327,450.8591519892184,nan,nan,nan
700.0,4996.513967720537,450.860773169698,nan,nan,nan
701.0,4996.548828043332,450.8623781326292,nan,nan,nan
702.0,4996.5833397628985,450.8639670403019,nan,nan,nan
703.0,4996.61750636527,450.8655400533806,nan,nan,nan
704.0,4996.651331301618,450.8670973309212,nan,nan,nan
705.0,4996.684817988601,450.8686390303867,nan,nan,nan
706.0,4996.717969808715,450.87016530766334,nan,nan,nan
707.0,4996.750790110627,450.87167631707655,nan,nan,nan
708.0,4996.783282209521,450.87317221140626,nan,nan,nan
709.0,4996.815449387425,450.8746531419026,nan,nan,nan
710.0,4996.847294893551,450.8761192583013,nan,nan,nan
711.0,4996.878821944616,450.8775707088387,nan,nan,nan
712.0,4996.91003372517,450.879007640267,nan,nan,nan
713.0,4996.940933387918,450.8804301978689,nan,nan,nan
714.0,4996.971524054039,450.88183852547263,nan,nan,nan
715.0,4997.001808813498,450.88323276546606,nan,nan,nan
716.0,4997.031790725364,450.8846130588116,nan,nan,nan
717.0,4997.06147281811,450.8859795450603,nan,nan,nan
718.0,4997.090858089929,450.8873323623661,nan,nan,nan
719.0,4997.1199495090295,450.8886716474997,nan,nan,nan
720.0,4997.148750013939,450.8899975358622,nan,nan,nan
721.0,4997.1772625138,450.8913101614996,nan,nan,nan
722.0,4997.205489888662,450.8926096571155,nan,nan,nan
723.0,4997.233434989776,450.8938961540851,nan,nan,nan
724.0,4997.261100639877,450.89516978246843,nan,nan,nan
725.0,4997.288489633479,450.89643067102315,nan,nan,nan
726.0,4997.315604737144,450.8976789472182,nan,nan,nan
727.0,4997.342448689773,450.8989147372464,nan,nan,nan
728.0,4997.369024202875,450.9001381660372,nan,nan,nan
729.0,4997.395333960846,450.90134935726934,nan,nan,nan
730.0,4997.421380621237,450.9025484333836,nan,nan,nan
731.0,4997.447166815025,450.90373551559486,nan,nan,nan
732.0,4997.472695146876,450.90491072390483,nan,nan,nan
733.0,4997.497968195406,450.90607417711374,nan,nan,nan
734.0,4997.522988513452,450.9072259928327,nan,nan,nan
735.0,4997.547758628318,450.9083662874954,nan,nan,nan
736.0,4997.572281042035,450.90949517637034,nan,nan,nan
737.0,4997.596558231615,450.91061277357176,nan,nan,nan
738.0,4997.6205926492985,450.911719192072,nan,nan,nan
739.0,4997.644386722805,450.9128145437122,nan,nan,nan
740.0,4997.667942855577,450.9138989392143,nan,nan,nan
741.0,4997.691263427021,450.9149724881919,nan,nan,nan
742.0,4997.714350792751,450.9160352991614,nan,nan,nan
743.0,4997.737207284824,450.91708747955306,nan,nan,nan
744.0,4997.759835211976,450.91812913572164,nan,nan,nan
745.0,4997.782236859856,450.91916037295766,nan,nan,nan
746.0,4997.804414491257,450.9201812954976,nan,nan,nan
747.0,4997.826370346344,450.9211920065346,nan,nan,nan
748.0,4997.848106642881,450.9221926082292,nan,nan,nan
749.0,4997.869625576453,450.9231832017191,nan,nan,nan
750.0,4997.890929320688,450.9241638871299,nan,nan,nan
751.0,4997.912020027481,450.9251347635852,nan,nan,nan
752.0,4997.932899827206,450.92609592921633,nan,nan,nan
753.0,4997.953570828934,450.9270474811725,nan,nan,nan
754.0,4997.974035120645,450.92798951563066,nan,nan,nan
755.0,4997.994294769438,450.9289221278051,nan,nan,nan
756.0,4998.014351821744,450.92984541195733,nan,nan,nan
757.0,4998.034208303527,450.9307594614055,nan,nan,nan
758.0,4998.053866220492,450.9316643685336,nan,nan,nan
759.0,4998.073327558287,450.93256022480125,nan,nan,nan
760.0,4998.092594282704,450.9334471207526,nan,nan,nan
761.0,4998.111668339878,450.9343251460257,nan,nan,nan
762.0,4998.130551656479,450.9351943893616,nan,nan,nan
763.0,4998.149246139914,450.9360549386132,nan,nan,nan
764.0,4998.167753678515,450.9369068807542,nan,nan,nan
765.0,4998.186076141729,450.93775030188783,nan,nan,nan
766.0,4998.204215380312,450.9385852872558,nan,nan,nan
767.0,4998.222173226509,450.9394119212468,nan,nan,nan
768.0,4998.2399514942435,450.9402302874048,nan,nan,nan
769.0,4998.257551979301,450.9410404684379,nan,nan,nan
770.0,4998.274976459508,450.94184254622644,nan,nan,nan
771.0,4998.292226694914,450.9426366018315,nan,nan,nan
772.0,4998.309304427964,450.94342271550283,nan,nan,nan
773.0,4998.3262113836845,450.94420096668716,nan,nan,nan
774.0,4998.342949269848,450.9449714340363,nan,nan,nan
775.0,4998.359519777149,450.94573419541496,nan,nan,nan
776.0,4998.375924579378,450.9464893279086,nan,nan,nan
777.0,4998.392165333585,450.9472369078313,nan,nan,nan
778.0,4998.408243680249,450.9479770107337,nan,nan,nan
779.0,4998.424161243447,450.9487097114103,nan,nan,nan
780.0,4998.439919631012,450.94943508390713,nan,nan,nan
781.0,4998.4555204347025,450.95015320152936,nan,nan,nan
782.0,4998.470965230355,450.9508641368486,nan,nan,nan
783.0,4998.486255578052,450.95156796171034,nan,nan,nan
784.0,4998.501393022271,450.9522647472411,nan,nan,nan
785.0,4998.516379092049,450.95295456385577,nan,nan,nan
786.0,4998.531215301128,450.95363748126465,nan,nan,nan
787.0,4998.545903148117,450.95431356848036,nan,nan,nan
788.0,4998.560444116636,450.9549828938252,nan,nan,nan
789.0,4998.57483967547,450.95564552493784,nan,nan,nan
790.0,4998.589091278715,450.95630152877993,nan,nan,nan
791.0,4998.603200365928,450.9569509716434,nan,nan,nan
792.0,4998.617168362269,450.9575939191567,nan,nan,nan
793.0,4998.630996678646,450.9582304362916,nan,nan,nan
794.0,4998.644686711859,450.95886058737,nan,nan,nan
795.0,4998.658239844741,450.95948443607006,nan,nan,nan
796.0,4998.6716574462935,450.96010204543273,nan,nan,nan
797.0,4998.684940871831,450.96071347786835,nan,nan,nan
798.0,4998.698091463112,450.9613187951628,nan,nan,nan
799.0,4998.711110548481,450.9619180584838,nan,nan,nan
800.0,4998.7239994429965,450.9625113283869,nan,nan,nan
801.0,4998.736759448567,450.963098664822,nan,nan,nan
802.0,4998.749391854081,450.963680127139,nan,nan,nan
803.0,4998.76189793554,450.96425577409417,nan,nan,nan
804.0,4998.774278956184,450.9648256638558,nan,nan,nan
805.0,4998.786536166623,450.96538985401025,nan,nan,nan
806.0,4998.798670804957,450.96594840156763,nan,nan,nan
807.0,4998.810684096907,450.96650136296785,nan,nan,nan
808.0,4998.822577255938,450.967048794086,nan,nan,nan
809.0,4998.834351483379,450.9675907502382,nan,nan,nan
810.0,4998.846007968545,450.96812728618715,nan,nan,nan
811.0,4998.857547888859,450.9686584561477,nan,nan,nan
812.0,4998.86897240997,450.9691843137922,nan,nan,nan
813.0,4998.880282685871,450.9697049122561,nan,nan,nan
814.0,4998.891479859012,450.9702203041432,nan,nan,nan
815.0,4998.902565060422,450.97073054153105,nan,nan,nan
816.0,4998.9135394098175,450.97123567597623,nan,nan,nan
817.0,4998.924404015719,450.97173575851946,nan,nan,nan
818.0,4998.935159975562,450.9722308396909,nan,nan,nan
819.0,4998.945808375806,450.9727209695151,nan,nan,nan
820.0,4998.956350292048,450.9732061975162,nan,nan,nan
821.0,4998.966786789128,450.97368657272295,nan,nan,nan
822.0,4998.977118921236,450.97416214367337,nan,nan,nan
823.0,4998.987347732023,450.9746329584202,nan,nan,nan
824.0,4998.997474254703,450.97509906453524,nan,nan,nan
825.0,4999.007499512156,450.9755605091144,nan,nan,nan
826.0,4999.017424517035,450.97601733878264,nan,nan,nan
827.0,4999.027250271864,450.97646959969825,nan,nan,nan
828.0,4999.036977769146,450.97691733755784,nan,nan,nan
829.0,4999.046607991454,450.97736059760086,nan,nan,nan
830.0,4999.056141911539,450.9777994246141,nan,nan,nan
831.0,4999.065580492424,450.9782338629365,nan,nan,nan
832.0,4999.074924687499,450.9786639564634,nan,nan,nan
833.0,4999.084175440625,450.97908974865084,nan,nan,nan
834.0,4999.093333686218,450.97951128252026,nan,nan,nan
835.0,4999.102400349356,450.9799286006628,nan,nan,nan
836.0,4999.1113763458625,450.9803417452434,nan,nan,nan
837.0,4999.1202625824035,450.98075075800534,nan,nan,nan
838.0,4999.129059956579,450.9811556802741,nan,nan,nan
839.0,4999.137769357013,450.98155655296205,nan,nan,nan
840.0,4999.146391663443,450.9819534165719,nan,nan,nan
841.0,4999.154927746808,450.9823463112016,nan,nan,nan
842.0,4999.16337846934,450.9827352765477,nan,nan,nan
843.0,4999.171744684647,450.98312035190986,nan,nan,nan
844.0,4999.1800272378005,450.98350157619444,nan,nan,nan
845.0,4999.1882269654225,450.9838789879186,nan,nan,nan
846.0,4999.196344695768,450.98425262521437,nan,nan,nan
847.0,4999.20438124881,450.98462252583215,nan,nan,nan
848.0,4999.212337436322,450.98498872714487,nan,nan,nan
849.0,4999.220214061958,450.98535126615144,nan,nan,nan
